Title,Links,Distributor,Opening,Budget,Release Date,MPAA,Running Time,Genres,In Release,Widest Release,Director,Domestic,International,Worldwide
Space Jam: A New Legacy,/release/rl973374977/?ref_=bo_yld_table_18,Warner Bros.,31.0,,2021,PG,115.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi', 'Sport']",175.0,4002.0,Malcolm D. Lee,70.592,93.1,163.692
The Conjuring: The Devil Made Me Do It,/release/rl3842475521/?ref_=bo_yld_table_19,Warner Bros.,24.0,,2021,R,112.0,"['Horror', 'Mystery', 'Thriller']",217.0,3280.0,Michael Chaves,65.631,140.8,206.431
Candyman,/release/rl1913030145/?ref_=bo_yld_table_20,Universal Pictures,22.0,,2021,R,91.0,"['Horror', 'Thriller']",133.0,3569.0,Nia DaCosta,61.186,16.225,77.411
The Boss Baby: Family Business,/release/rl1594066433/?ref_=bo_yld_table_21,Universal Pictures,16.0,,2021,PG,107.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",183.0,3688.0,Tom McGrath,57.3,89.445,146.745
The Addams Family 2,/release/rl1465156353/?ref_=bo_yld_table_22,United Artists Releasing,17.0,,2021,PG,93.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Horror', 'Mystery']",98.0,4207.0,Conrad Vernon,56.489,63.326,119.815
The Suicide Squad,/release/rl84510209/?ref_=bo_yld_table_23,Warner Bros.,26.0,185.0,2021,R,132.0,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",154.0,4019.0,James Gunn,55.817,112.9,168.717
Raya and the Last Dragon,/release/rl3781723649/?ref_=bo_yld_table_24,Walt Disney Studios Motion Pictures,8.0,,2021,PG,107.0,"['Action', 'Adventure', 'Animation', 'Comedy', 'Drama', 'Family', 'Fantasy']",302.0,2375.0,Don Hall,54.723,75.7,130.423
Demon Slayer: Kimetsu no Yaiba - The Movie: Mugen Train,/release/rl3648226049/?ref_=bo_yld_table_25,FUNimation Entertainment,21.0,,2021,R,117.0,"['Action', 'Adventure', 'Animation', 'Fantasy', 'Thriller']",253.0,2087.0,Haruo Sotozaki,49.505,423.725,473.23
Clifford the Big Red Dog,/release/rl642418177/?ref_=bo_yld_table_26,Paramount Pictures,16.0,,2021,PG,96.0,"['Adventure', 'Comedy', 'Family', 'Fantasy']",58.0,3700.0,Walt Becker,48.947,58.4,107.347
House of Gucci,/release/rl2182841089/?ref_=bo_yld_table_27,United Artists Releasing,14.0,,2021,R,158.0,"['Biography', 'Crime', 'Drama']",403.0,3477.0,Ridley Scott,53.809,99.459,153.269
Old,/release/rl2097710593/?ref_=bo_yld_table_28,Universal Pictures,16.0,,2021,PG-13,108.0,"['Drama', 'Horror', 'Mystery', 'Thriller']",168.0,3379.0,M. Night Shyamalan,48.276,41.87,90.146
Tom & Jerry,/release/rl2399766017/?ref_=bo_yld_table_29,Warner Bros.,14.0,,2021,PG,101.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",315.0,2563.0,Tim Story,46.536,90.0,136.536
The Forever Purge,/release/rl84444673/?ref_=bo_yld_table_30,Universal Pictures,12.0,,2021,R,103.0,"['Action', 'Crime', 'Horror', 'Thriller', 'Western']",183.0,3058.0,Everardo Gout,44.539,32.455,76.994
Peter Rabbit 2: The Runaway,/release/rl2869200385/?ref_=bo_yld_table_31,Sony Pictures Releasing,10.0,,2021,PG,93.0,"['Adventure', 'Animation', 'Comedy', 'Drama', 'Family', 'Fantasy']",210.0,3346.0,Will Gluck,40.501,113.4,153.901
PAW Patrol: The Movie,/release/rl1757315585/?ref_=bo_yld_table_32,Paramount Pictures,13.0,,2021,G,86.0,"['Action', 'Adventure', 'Animation', 'Comedy', 'Crime', 'Family', 'Fantasy', 'Sci-Fi']",134.0,3189.0,Cal Brunker,40.127,104.2,144.327
Hitman's Wife's Bodyguard,/release/rl2544534017/?ref_=bo_yld_table_33,Lionsgate,11.0,,2021,R,100.0,"['Action', 'Comedy', 'Crime', 'Romance', 'Thriller']",199.0,3361.0,Patrick Hughes,38.014,32.045,70.06
Mortal Kombat,/release/rl1862829569/?ref_=bo_yld_table_34,Warner Bros.,23.0,,2021,R,110.0,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi', 'Thriller']",259.0,3114.0,Simon McQuoid,42.326,42.1,84.426
Don't Breathe 2,/release/rl1180271361/?ref_=bo_yld_table_35,Screen Gems,10.0,,2021,R,98.0,"['Action', 'Crime', 'Horror', 'Thriller']",147.0,3005.0,Rodo Sayagues,32.712,21.072,53.785
In the Heights,/release/rl3674506753/?ref_=bo_yld_table_36,Warner Bros.,11.0,,2021,PG-13,143.0,"['Drama', 'Musical', 'Romance']",210.0,3509.0,Jon M. Chu,29.975,15.2,45.175
Snake Eyes,/release/rl2114291201/?ref_=bo_yld_table_37,Paramount Pictures,13.0,,2021,PG-13,121.0,"['Action', 'Adventure', 'Crime', 'Fantasy', 'Sci-Fi', 'Thriller']",162.0,3540.0,Robert Schwentke,28.264,11.8,40.064
West Side Story,/release/rl319325697/?ref_=bo_yld_table_38,20th Century Studios,10.0,,2022,PG-13,156.0,"['Crime', 'Drama', 'Musical', 'Romance']",387.0,2820.0,Steven Spielberg,38.53,37.485,76.016
The Matrix Resurrections,/release/rl2175304193/?ref_=bo_yld_table_39,Warner Bros.,10.0,,2021,R,148.0,"['Action', 'Sci-Fi']",375.0,3552.0,Lana Wachowski,37.686,119.7,157.386
Wrath of Man,/release/rl2976809729/?ref_=bo_yld_table_40,United Artists Releasing,8.0,,2021,R,119.0,"['Action', 'Crime', 'Thriller']",239.0,3007.0,Guy Ritchie,27.466,76.5,103.966
Nobody,/release/rl604276225/?ref_=bo_yld_table_41,Universal Pictures,6.0,16.0,2021,R,92.0,"['Action', 'Crime', 'Drama', 'Thriller']",287.0,2567.0,Ilya Naishuller,27.568,29.942,57.51
The Croods: A New Age,/release/rl3209528833/?ref_=bo_yld_table_42,Universal Pictures,9.0,,2020,PG,95.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",402.0,2211.0,Joel Crawford,58.568,157.337,215.905
Escape Room: Tournament of Champions,/release/rl3205072385/?ref_=bo_yld_table_43,Sony Pictures Releasing,8.0,,2021,PG-13,88.0,"['Action', 'Adventure', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']",175.0,2815.0,Adam Robitel,25.314,40.459,65.774
Respect,/release/rl4039082497/?ref_=bo_yld_table_44,Metro-Goldwyn-Mayer (MGM),8.0,,2021,PG-13,145.0,"['Biography', 'Drama', 'Music']",141.0,3207.0,Liesl Tommy,24.278,8.604,32.882
Wonder Woman 1984,/release/rl3624109569/?ref_=bo_yld_table_45,Warner Bros.,16.0,,2020,PG-13,151.0,"['Action', 'Adventure', 'Fantasy']",378.0,2218.0,Patty Jenkins,46.801,122.8,169.601
Spiral,/release/rl1745389057/?ref_=bo_yld_table_46,Lionsgate,8.0,,2021,R,93.0,"['Horror', 'Mystery', 'Thriller']",232.0,2991.0,Darren Lynn Bousman,23.216,17.402,40.618
Ron's Gone Wrong,/release/rl2516747777/?ref_=bo_yld_table_47,20th Century Studios,7.0,,2021,PG,107.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Sci-Fi']",77.0,3560.0,Sarah Smith,23.009,37.682,60.692
Spirit Untamed,/release/rl2450228737/?ref_=bo_yld_table_48,Universal Pictures,6.0,,2021,PG,88.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Musical', 'Western']",217.0,3394.0,Elaine Bogan,17.716,25.001,42.717
The Green Knight,/release/rl4222779905/?ref_=bo_yld_table_49,A24,6.0,,2021,R,130.0,"['Adventure', 'Drama', 'Fantasy']",155.0,2798.0,David Lowery,17.173,1.714,18.887
Resident Evil: Welcome to Raccoon City,/release/rl829063937/?ref_=bo_yld_table_50,Screen Gems,5.0,,2021,R,107.0,"['Action', 'Horror', 'Sci-Fi']",403.0,2803.0,Johannes Roberts,17.0,24.914,41.914
The King's Man,/release/rl2181531137/?ref_=bo_yld_table_51,20th Century Studios,5.0,,2022,R,131.0,"['Action', 'Adventure', 'Thriller']",375.0,3180.0,Matthew Vaughn,37.176,88.721,125.897
The French Dispatch,/release/rl1085440513/?ref_=bo_yld_table_52,Searchlight Pictures,1.0,,2021,R,107.0,"['Comedy', 'Drama', 'Romance']",436.0,1225.0,Wes Anderson,16.124,30.209,46.333
The Marksman,/release/rl3412361985/?ref_=bo_yld_table_53,Open Road Films (II),3.0,,2021,PG-13,108.0,"['Action', 'Drama', 'Thriller']",351.0,2018.0,Robert Lorenz,15.566,7.51,23.076
The Unholy,/release/rl460292865/?ref_=bo_yld_table_54,Screen Gems,3.0,,2021,PG-13,99.0,"['Drama', 'Horror', 'Mystery', 'Thriller']",280.0,2057.0,Evan Spiliotopoulos,15.532,15.3,30.832
The Little Things,/release/rl918258177/?ref_=bo_yld_table_55,Warner Bros.,4.0,,2021,R,128.0,"['Crime', 'Drama', 'Mystery', 'Thriller']",343.0,2206.0,John Lee Hancock,15.342,15.5,30.842
Dear Evan Hansen,/release/rl3127608065/?ref_=bo_yld_table_56,Universal Pictures,7.0,,2021,PG-13,137.0,"['Drama', 'Musical']",105.0,3364.0,Stephen Chbosky,15.002,4.13,19.133
King Richard,/release/rl1191740929/?ref_=bo_yld_table_57,Warner Bros.,5.0,,2022,PG-13,144.0,"['Biography', 'Drama', 'Sport']",408.0,3302.0,Reinaldo Marcus Green,15.129,24.4,39.529
Stillwater,/release/rl1863026177/?ref_=bo_yld_table_58,Focus Features,5.0,,2021,R,139.0,"['Crime', 'Drama', 'Mystery', 'Thriller']",155.0,2611.0,Tom McCarthy,14.465,5.288,19.754
Christmas with the Chosen: The Messengers,/release/rl2048426753/?ref_=bo_yld_table_59,Fathom Events,4.0,,2021,,123.0,['Music'],37.0,1700.0,Dallas Jenkins,13.728,,13.728
Malignant,/release/rl4288512513/?ref_=bo_yld_table_60,Warner Bros.,5.0,,2021,R,111.0,"['Crime', 'Horror', 'Mystery']",119.0,3501.0,James Wan,13.391,21.5,34.891
Chaos Walking,/release/rl157647617/?ref_=bo_yld_table_61,Lionsgate,3.0,,2021,PG-13,109.0,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi', 'Western']",302.0,2132.0,Doug Liman,13.287,13.22,26.508
My Hero Academia: World Heroes' Mission,/release/rl1494057729/?ref_=bo_yld_table_62,FUNimation Entertainment,6.0,,2021,PG-13,101.0,"['Action', 'Adventure', 'Animation', 'Sci-Fi']",70.0,1585.0,Kenji Nagasaki,12.271,34.668,46.94
American Underdog,/release/rl1035239937/?ref_=bo_yld_table_63,Lionsgate,5.0,,2021,PG,112.0,"['Biography', 'Drama', 'Romance', 'Sport']",372.0,2813.0,Andrew Erwin,26.514,,26.514
The Last Duel,/release/rl3819143681/?ref_=bo_yld_table_64,20th Century Studios,4.0,,2021,R,152.0,"['Action', 'Drama', 'History', 'Thriller']",84.0,3065.0,Ridley Scott,10.853,19.698,30.552
Antlers,/release/rl3483599361/?ref_=bo_yld_table_65,Searchlight Pictures,4.0,,2021,R,99.0,"['Drama', 'Horror', 'Mystery']",70.0,2800.0,Scott Cooper,10.619,8.247,18.867
Cry Macho,/release/rl477004545/?ref_=bo_yld_table_66,Warner Bros.,4.0,,2021,PG-13,104.0,['Drama'],112.0,4022.0,Clint Eastwood,10.31,6.2,16.51
Monster Hunter,/release/rl1862895105/?ref_=bo_yld_table_67,Screen Gems,2.0,,2020,PG-13,103.0,"['Action', 'Adventure', 'Fantasy']",379.0,1817.0,Paul W.S. Anderson,15.162,26.983,42.145
Last Night in Soho,/release/rl839616001/?ref_=bo_yld_table_68,Focus Features,4.0,,2021,R,116.0,"['Drama', 'Horror', 'Mystery', 'Thriller']",70.0,3016.0,Edgar Wright,10.127,12.83,22.957
News of the World,/release/rl3054208513/?ref_=bo_yld_table_69,Universal Pictures,2.0,,2020,PG-13,118.0,"['Action', 'Adventure', 'Drama', 'Western']",372.0,1986.0,Paul Greengrass,12.668,,12.668
The Many Saints of Newark,/release/rl2164884993/?ref_=bo_yld_table_70,Warner Bros.,4.0,,2021,R,120.0,"['Crime', 'Drama']",98.0,3181.0,Alan Taylor,8.237,4.8,13.037
The Protégé,/release/rl1555988993/?ref_=bo_yld_table_71,Lionsgate,2.0,,2021,R,109.0,"['Action', 'Thriller']",134.0,2577.0,Martin Campbell,7.446,1.29,8.737
The Night House,/release/rl1550353153/?ref_=bo_yld_table_72,Searchlight Pictures,2.0,,2021,R,107.0,"['Horror', 'Mystery', 'Thriller']",134.0,2240.0,David Bruckner,7.1,8.337,15.437
Spencer,/release/rl2065335041/?ref_=bo_yld_table_73,Neon,2.0,,2021,R,117.0,"['Biography', 'Drama']",63.0,1265.0,Pablo Larraín,7.086,18.16,25.246
Belfast,/release/rl4000285441/?ref_=bo_yld_table_74,Focus Features,1.0,,2021,PG-13,98.0,"['Biography', 'Drama', 'Romance']",415.0,1255.0,Kenneth Branagh,9.25,39.907,49.158
Nightmare Alley,/release/rl1382580993/?ref_=bo_yld_table_75,Searchlight Pictures,2.0,,2021,R,150.0,"['Crime', 'Drama', 'Thriller']",380.0,2145.0,Guillermo del Toro,11.338,28.291,39.629
Those Who Wish Me Dead,/release/rl2909504257/?ref_=bo_yld_table_76,Warner Bros.,2.0,,2021,R,100.0,"['Action', 'Drama', 'Thriller']",238.0,3379.0,Taylor Sheridan,7.407,11.7,19.107
The Courier,/release/rl3082715649/?ref_=bo_yld_table_77,Roadside Attractions,1.0,,2021,PG-13,112.0,"['Drama', 'History', 'Mystery', 'Thriller']",288.0,1641.0,Dominic Cooke,6.6129999999999995,19.387,26.001
Judas and the Black Messiah,/release/rl782991873/?ref_=bo_yld_table_78,Warner Bros.,2.0,,2021,R,126.0,"['Biography', 'Drama', 'History']",329.0,1906.0,Shaka King,5.478,2.0,7.478
Licorice Pizza,/release/rl2233172737/?ref_=bo_yld_table_79,United Artists Releasing,0.34500000000000003,,2021,R,133.0,"['Comedy', 'Drama', 'Romance']",401.0,1977.0,Paul Thomas Anderson,17.318,15.958,33.276
Promising Young Woman,/release/rl3852829185/?ref_=bo_yld_table_80,Focus Features,0.719,,2020,R,113.0,"['Crime', 'Drama', 'Mystery', 'Thriller']",372.0,1448.0,Emerald Fennell,6.46,12.393,18.854
Roadrunner: A Film About Anthony Bourdain,/release/rl3782378241/?ref_=bo_yld_table_81,Focus Features,1.0,,2021,R,119.0,['Documentary'],175.0,954.0,Morgan Neville,5.354,0.137047,5.492
Copshop,/release/rl2667676417/?ref_=bo_yld_table_82,Open Road Films (II),2.0,,2021,R,107.0,"['Action', 'Thriller']",106.0,3005.0,Joe Carnahan,5.213,1.593,6.807
Zola,/release/rl358974209/?ref_=bo_yld_table_83,A24,1.0,,2021,R,86.0,"['Comedy', 'Crime', 'Drama']",185.0,1468.0,Janicza Bravo,4.844,0.153698,4.998
Separation,/release/rl1383105281/?ref_=bo_yld_table_84,Open Road Films (II),1.0,,2021,R,107.0,"['Drama', 'Horror', 'Mystery']",246.0,1911.0,William Brent Bell,4.509,,4.509
Boogie,/release/rl677610241/?ref_=bo_yld_table_85,Focus Features,1.0,,2021,R,90.0,"['Drama', 'Sport']",302.0,1272.0,Eddie Huang,4.178,0.012403,4.191
Fatale,/release/rl1846248961/?ref_=bo_yld_table_86,Lionsgate,0.918,,2020,R,102.0,"['Drama', 'Mystery', 'Romance', 'Thriller']",379.0,1222.0,Deon Taylor,6.306,0.7243919999999999,7.031
A Journal for Jordan,/release/rl1886552833/?ref_=bo_yld_table_87,Sony Pictures Releasing,2.0,,2021,PG-13,131.0,"['Drama', 'Romance', 'War']",372.0,2500.0,Denzel Washington,6.545,0.137474,6.682
Reminiscence,/release/rl2076082689/?ref_=bo_yld_table_88,Warner Bros.,1.0,,2021,PG-13,116.0,"['Mystery', 'Romance', 'Sci-Fi', 'Thriller']",140.0,3265.0,Lisa Joy,3.9,12.5,16.4
12 Mighty Orphans,/release/rl4050879233/?ref_=bo_yld_table_89,Sony Pictures Releasing,0.251,,2021,PG-13,118.0,"['History', 'Sport']",204.0,1047.0,Ty Roberts,3.689,0.023657,3.713
Sooryavanshi,/release/rl4078338817/?ref_=bo_yld_table_90,Reliance Entertainment,1.0,,2021,,145.0,"['Action', 'Crime', 'Drama', 'Thriller']",63.0,491.0,Rohit Shetty,3.547,3.436,6.984
Pig,/release/rl2718204673/?ref_=bo_yld_table_91,Neon,0.97,,2021,R,92.0,"['Drama', 'Mystery']",169.0,588.0,Michael Sarnoski,3.186,0.702764,3.8890000000000002
The Girl Who Believes in Miracles,/release/rl1685029633/?ref_=bo_yld_table_92,Atlas Distribution Company,0.546,,2021,PG,100.0,"['Drama', 'Family']",274.0,1012.0,Richard Correll,3.163,0.077996,3.241
Voyagers,/release/rl1505657345/?ref_=bo_yld_table_93,Lionsgate,1.0,,2021,PG-13,108.0,"['Adventure', 'Mystery', 'Sci-Fi', 'Thriller']",267.0,1996.0,Neil Burger,3.149,1.148,4.298
Minari,/release/rl3731849985/?ref_=bo_yld_table_94,A24,0.193,,2021,PG-13,115.0,['Drama'],323.0,912.0,Lee Isaac Chung,3.11,12.177,15.288
'83,/release/rl3882713857/?ref_=bo_yld_table_95,Reliance Entertainment,1.0,,2021,,162.0,"['Biography', 'Drama', 'History', 'Sport']",374.0,486.0,Pritam Chakraborty,4.055,3.295,7.351
Dream Horse,/release/rl648774145/?ref_=bo_yld_table_96,Bleecker Street Media/Topic Studios,0.794,,2021,PG,113.0,"['Biography', 'Comedy', 'Drama', 'Sport']",225.0,1284.0,Euros Lyn,2.9130000000000003,3.659,6.572
The House Next Door: Meet the Blacks 2,/release/rl1383564033/?ref_=bo_yld_table_97,Hidden Empire Film Group (HEFG),1.0,,2021,R,97.0,"['Action', 'Comedy', 'Horror']",204.0,539.0,Deon Taylor,2.893,,2.893
Here Today,/release/rl1551074049/?ref_=bo_yld_table_98,Stage 6 Films,1.0,,2021,PG-13,117.0,"['Comedy', 'Drama', 'Music']",239.0,1230.0,Billy Crystal,2.807,0.063833,2.871
Finding You,/release/rl2941289217/?ref_=bo_yld_table_99,Roadside Attractions,0.92,,2021,PG,119.0,"['Drama', 'Romance']",232.0,1447.0,Brian Baugh,2.753,0.5729000000000001,3.326
Lamb,/release/rl3725492993/?ref_=bo_yld_table_100,A24,1.0,,2021,R,106.0,"['Drama', 'Fantasy', 'Horror']",85.0,865.0,Valdimar Jóhannsson,2.676,0.512677,3.189
The Card Counter,/release/rl1165460225/?ref_=bo_yld_table_101,Focus Features,1.0,,2021,R,111.0,"['Crime', 'Drama', 'Thriller']",113.0,739.0,Paul Schrader,2.657,2.383,5.04
Land,/release/rl3798106881/?ref_=bo_yld_table_102,Focus Features,0.899,,2021,PG-13,89.0,"['Adventure', 'Drama']",323.0,1349.0,Robin Wright,2.577,0.5864159999999999,3.164
The War with Grandpa,/release/rl1078166273/?ref_=bo_yld_table_103,101 Studios,3.0,,2020,PG,94.0,"['Comedy', 'Drama', 'Family']",449.0,2365.0,Tim Hill,21.277,22.109,43.387
The Eyes of Tammy Faye,/release/rl1600684801/?ref_=bo_yld_table_104,Searchlight Pictures,0.652,,2021,PG-13,126.0,"['Biography', 'Drama', 'Romance']",106.0,1352.0,Michael Showalter,2.404,0.27205300000000004,2.676
"Summer of Soul (...Or, When the Revolution Could Not Be Televised)",/release/rl1786741505/?ref_=bo_yld_table_105,Searchlight Pictures,0.802,,2021,PG-13,118.0,"['Documentary', 'History', 'Music']",190.0,752.0,Questlove,2.32,1.375,3.696
After We Fell,/release/rl3121709825/?ref_=bo_yld_table_106,Vertical Entertainment,0.426,,2021,R,98.0,"['Drama', 'Romance']",113.0,1294.0,Castille Landon,2.17,19.582,21.753
Queen Bees,/release/rl3010495233/?ref_=bo_yld_table_107,Gravitas Ventures,0.375,,2021,PG-13,100.0,"['Comedy', 'Drama', 'Romance']",204.0,600.0,Michael Lembeck,1.9260000000000002,0.38916500000000004,2.315
The Father,/release/rl4290478593/?ref_=bo_yld_table_108,Sony Pictures Classics,,,2021,PG-13,97.0,"['Drama', 'Mystery']",309.0,933.0,Florian Zeller,2.122,21.92,24.048
Show Me the Father,/release/rl8028929/?ref_=bo_yld_table_109,Affirm Films,0.7000000000000001,,2021,PG,91.0,"['Documentary', 'Drama']",119.0,1073.0,Rick Altizer,1.803,0.115939,1.919
C'mon C'mon,/release/rl2048033537/?ref_=bo_yld_table_110,A24,0.134,,2021,R,109.0,['Drama'],408.0,569.0,Mike Mills,1.863,2.635,4.499
Profile,/release/rl1080984321/?ref_=bo_yld_table_111,Focus Features,0.73,,2021,R,106.0,"['Mystery', 'Thriller']",232.0,2104.0,Timur Bekmambetov,1.744,0.11199,1.8559999999999999
Titane,/release/rl1947370241/?ref_=bo_yld_table_112,Neon,0.533,,2021,R,108.0,"['Drama', 'Horror', 'Sci-Fi', 'Thriller']",92.0,562.0,Julia Ducournau,1.442,3.539,4.982
Together Together,/release/rl1802732289/?ref_=bo_yld_table_113,Bleecker Street Media,0.532,,2021,R,90.0,"['Comedy', 'Drama']",253.0,665.0,Nikole Beckwith,1.437,,1.437
Joe Bell,/release/rl1935442689/?ref_=bo_yld_table_114,Roadside Attractions,0.749,,2021,R,94.0,"['Biography', 'Drama']",162.0,1094.0,Reinaldo Marcus Green,1.405,0.33083,1.736
Nomadland,/release/rl1414169345/?ref_=bo_yld_table_115,Searchlight Pictures,0.503,,2021,R,107.0,['Drama'],316.0,1200.0,Chloé Zhao,3.7,35.758,39.458
Pinocchio,/release/rl3428745985/?ref_=bo_yld_table_116,Roadside Attractions,0.272,,2020,PG-13,125.0,"['Drama', 'Family', 'Fantasy']",372.0,824.0,Matteo Garrone,1.831,22.009,23.841
Pushpa: The Rise - Part 1,/release/rl405046017/?ref_=bo_yld_table_117,Hamsini Entertainment,1.0,,2021,,179.0,"['Action', 'Crime', 'Drama', 'Thriller']",21.0,400.0,Sukumar,1.32,6.272,7.592
Scott Pilgrim vs. the World,/release/rl3027141377/?ref_=bo_yld_table_118,Universal Pictures,0.729,60.0,,PG-13,112.0,"['Action', 'Comedy', 'Fantasy', 'Romance']",,448.0,Edgar Wright,1.867,2.158,4.026
Wrong Turn,/release/rl1147962113/?ref_=bo_yld_table_119,Saban Films,0.107,,2021,R,109.0,"['Horror', 'Thriller']",340.0,259.0,Mike P. Nelson,1.251,3.578,4.829
Honsla Rakh,/release/rl2736161537/?ref_=bo_yld_table_120,,0.706,,2021,,145.0,"['Comedy', 'Drama', 'Romance']",78.0,100.0,Amarjit Singh Saron,1.8,1.177,2.977
God's Not Dead: We the People,/release/rl1529840385/?ref_=bo_yld_table_121,Fathom Events,,,2021,PG,92.0,['Drama'],89.0,565.0,Vance Null,1.17,,1.17
In the Earth,/release/rl242385665/?ref_=bo_yld_table_122,Neon,0.505,,2021,R,107.0,"['Drama', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']",260.0,571.0,Ben Wheatley,1.113,0.217,1.33
The Rescue,/release/rl4010574593/?ref_=bo_yld_table_123,Greenwich Entertainment,0.065,,2021,PG,107.0,"['Action', 'Documentary', 'Mystery', 'Thriller']",91.0,561.0,Jimmy Chin,1.06,,1.06
Sword Art Online: Progressive - Aria of a Starless Night,/release/rl589529857/?ref_=bo_yld_table_124,FUNimation Entertainment,1.0,,2021,,97.0,"['Action', 'Adventure', 'Animation', 'Fantasy', 'Sci-Fi']",35.0,840.0,Ayako Kouno,1.05,12.982,14.032
